SITE_URL,ASSET_URI,CURRENT_BID,CLOSING_DATE_UTC,VIN/SERIAL,YEAR,MAKE/BRAND,MODEL,LOT#,MAP_URL,SELLER,INVENTORY_ID,ITEM_LOCATION,CONDITION,LOCATION,EMAIL,TITLE_RESTRICTION,ACCOUNT_TYPE,MILES,ASSET_CONTACT,PHONE,HOURS,KILOMETERS
http://govdeals.com,/asset/32440/782,300.0,2024-12-18T14:45:00Z,2C3CDXAT4JH180930,2018,Dodge,Charger,782-32440,"http://maps.google.com/maps?q=30.43772,+-91.18834+(1059 Brickyard Ln)",,A11,"1059 Brickyard Ln, , Baton Rouge, Louisiana, 70802-8002, USA",Used/See Description,"Baton Rouge, Louisiana, USA",Courtney.Coleman@la.gov,Clean Title,Government,"167,887.00 (Accurate?: Yes)",Courtney Coleman,+12253426854,,
http://govdeals.com,/asset/7/27561,7550.0,2024-12-18T14:45:00Z,2C3CDXKTXKH555008,2019,Dodge,Charger,27561-7,"http://maps.google.com/maps?q=43.143448,+-93.00547+(45 N Hawkeye Ave)","Nora Springs, IA",,"45 N Hawkeye Ave, Nora Springs, Iowa, 50458-7803, USA",Used/See Description,"Nora Springs, Iowa, USA",,,Government,"59,784.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/32672/685,900.0,2024-12-18T14:45:00Z,2B3AA4CT4AH161593,2010,Dodge,Charger,685-32672,"http://maps.google.com/maps?q=33.963906,+-81.225383+(284 Bruner Rd)",,256925 (Town of Lex),"284 Bruner Rd, Town of Lexington, Lexington, South Carolina, 29072-3767, USA",Used/See Description,"Lexington, South Carolina, USA",Kelly.Ulmer@admin.sc.gov,Clean Title,Government,"112,390.00 (Accurate?: Yes)",Kelly Ulmer,+18038966880,,
http://govdeals.com,/asset/747/21379,260.0,2024-12-18T14:45:00Z,2B3LA43G57H844116,2007,Dodge,Charger,21379-747,"http://maps.google.com/maps?q=38.592304,+-121.55499+(3300 Reed Ave)",,6BBC814,"3300 Reed Ave, West Sacramento, California, 95605-1631, USA",Used/See Description,"West Sacramento, California, USA",,Clean Title,Government,"246,341.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/978/3898,500.0,2024-12-18T14:45:00Z,2C3CDXKT1KH749586,2019,Dodge,Charger,3898-978,"http://maps.google.com/maps?q=36.69446,+-121.629791+(855 E Laurel Dr)","County of Monterey, CA",3079,"855 E Laurel Dr, , Salinas, California, 93905-1300, USA",Used/See Description,"Salinas, California, USA",,,Government,"105,569.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/427/16832,200.0,2024-12-18T14:45:00Z,2C3CDXAT5CH267951,2012,Dodge,Charger,16832-427,"http://maps.google.com/maps?q=39.432443,+-77.440692+(331 Montevue Ln)","Frederick County, MD",38237,"331 Montevue Ln, Frederick, Maryland, 21702-8213, USA",Used/See Description,"Frederick, Maryland, USA",,Clean Title,Government,"171,941.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/11131/22559,1000.0,2024-12-18T14:45:00Z,2C3CDXAG4KH563920,2019,Dodge,Charger,22559-11131,"http://maps.google.com/maps?q=35.462895,+-97.561721+(304 S Miller Pl)",State of Oklahoma,OA38052 / 160 / Unit 19-03,"304 S Miller Pl, Oklahoma City, Oklahoma, 73108-1236, USA",Used/See Description,"Oklahoma City, Oklahoma, USA",,Clean Title,Government,"120,582.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/8495/5859,200.0,2024-12-18T14:45:00Z,2C3CDXAT3DH693168,2013,Dodge,Charger,5859-8495,"http://maps.google.com/maps?q=44.971538,+-123.011183+(1655 Salem Industrial Dr NE)",State of Oregon,273469,"1655 Salem Industrial Dr NE, Salem, Oregon, 97301-0375, USA",Used/See Description,"Salem, Oregon, USA",,Clean Title,Government,"161,246.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/975/3898,500.0,2024-12-18T14:45:00Z,2C3CDXKT6KH749597,2019,Dodge,Charger,3898-975,"http://maps.google.com/maps?q=36.69446,+-121.629791+(855 E Laurel Dr)","County of Monterey, CA",3085,"855 E Laurel Dr, , Salinas, California, 93905-1300, USA",Used/See Description,"Salinas, California, USA",,,Government,"100,500.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/424/16832,210.0,2024-12-18T14:45:00Z,2C3CDXAT0DH592413,2013,Dodge,Charger,16832-424,"http://maps.google.com/maps?q=39.432443,+-77.440692+(331 Montevue Ln)","Frederick County, MD",38319,"331 Montevue Ln, Frederick, Maryland, 21702-8213, USA",Used/See Description,"Frederick, Maryland, USA",,Clean Title,Government,"126,518.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/8491/5859,1024.0,2024-12-18T14:45:00Z,2C3CDXKT0FH929535,2015,Dodge,Charger,5859-8491,"http://maps.google.com/maps?q=44.971538,+-123.011183+(1655 Salem Industrial Dr NE)",State of Oregon,273467,"1655 Salem Industrial Dr NE, Salem, Oregon, 97301-0375, USA",Used/See Description,"Salem, Oregon, USA",,Clean Title,Government,"113,395.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/977/3898,575.0,2024-12-18T14:45:00Z,2C3CDXKT6KH749597,2019,Dodge,Charger,3898-977,"http://maps.google.com/maps?q=36.69446,+-121.629791+(855 E Laurel Dr)","County of Monterey, CA",3085,"855 E Laurel Dr, , Salinas, California, 93905-1300, USA",Used/See Description,"Salinas, California, USA",,,Government,"100,530.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/422/16832,270.0,2024-12-18T14:45:00Z,2C3CDXKT1EH319948,2014,Dodge,Charger,16832-422,"http://maps.google.com/maps?q=39.432443,+-77.440692+(331 Montevue Ln)","Frederick County, MD",38587,"331 Montevue Ln, Frederick, Maryland, 21702-8213, USA",Used/See Description,"Frederick, Maryland, USA",,Clean Title,Government,"158,804.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/741/21379,111.0,2024-12-18T14:45:00Z,2B3LA43G97H844152,2007,Dodge,Charger,21379-741,"http://maps.google.com/maps?q=38.592304,+-121.55499+(3300 Reed Ave)",,1247961,"3300 Reed Ave, West Sacramento, California, 95605-1631, USA",Used/See Description,"West Sacramento, California, USA",,Clean Title,Government,"173,908.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/19/23317,250.0,2024-12-18T14:45:00Z,2B3KA43H27H771467,2007,Dodge,Charger,23317-19,"http://maps.google.com/maps?q=41.181768,+-73.192764+(300 Congress St)",,,"300 Congress St, Bridgeport, Connecticut, 06604-4065, USA",Used/See Description,"Bridgeport, Connecticut, USA",,Yes: No Title,Government,"109,015.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/759/21379,100.0,2024-12-18T14:45:00Z,2C3CDXAG1JH318586,2018,Dodge,Charger,21379-759,"http://maps.google.com/maps?q=38.592304,+-121.55499+(3300 Reed Ave)",,1430769,"3300 Reed Ave, West Sacramento, California, 95605-1631, USA",Used/See Description,"West Sacramento, California, USA",,Yes: Salvage Title,Government,"73,610.00 (Accurate?: Unknown)",,,,
http://govdeals.com,/asset/977/10013,4851.0,2024-12-18T14:45:00Z,2C3CDXKT4GH260140,2016,Dodge,Charger,10013-977,"http://maps.google.com/maps?q=42.29658126831055,+-87.95732879638672+(1301 N Milwaukee Ave)",,4320494,"1301 N Milwaukee Ave, Libertyville, Illinois, 60048, USA",Used/See Description,"Libertyville, Illinois, USA",,,Government,"97,051.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/423/16832,180.0,2024-12-18T14:45:00Z,2C3CDXKT2EH319943,2014,Dodge,Charger,16832-423,"http://maps.google.com/maps?q=39.432443,+-77.440692+(331 Montevue Ln)","Frederick County, MD",38579,"331 Montevue Ln, Frederick, Maryland, 21702-8213, USA",Used/See Description,"Frederick, Maryland, USA",,Clean Title,Government,"147,858.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/12/27246,1800.0,2024-12-18T14:45:00Z,2B3KA43G18H216437,2008,Dodge,Charger,27246-12,"http://maps.google.com/maps?q=40.015125,+-74.227075+(1834 Charlton Cir)",,,"1834 Charlton Cir, Toms River, New Jersey, 08755-1481, USA",Used/See Description,"Toms River, New Jersey, USA",,,Commercial,"74,233.00 (Accurate?: )",,,,
http://govdeals.com,/asset/1561/10000,410.0,2024-12-18T14:45:00Z,2C3CDXJG6EH148036,2014,Dodge,Charger,10000-1561,"http://maps.google.com/maps?q=42.34112,+-71.061368+(400 Frontage Rd)","Boston, MA",BPD4845,"400 Frontage Rd, Boston, Massachusetts, 02118-2810, USA",Used/See Description,"Boston, Massachusetts, USA",,Clean Title,Government,"135,584.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/170/7083,2800.0,2024-12-18T14:45:00Z,2C3CDXKT1FH919502,2015,Dodge,Charger,7083-170,"http://maps.google.com/maps?q=40.742478,+-74.176387+(323 Martin Luther King Jr Blvd)",New Jersey Institute of Technology,105,"323 Martin Luther King Jr Blvd, Fenster Hall, Suite 550, Newark, New Jersey, 07102-1824, USA",Used/See Description,"Newark, New Jersey, USA",,,Government,"29,333.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/22852/2,460.0,2024-12-18T14:45:00Z,2C3CDXBG4EH264463,2014,Dodge,Charger,2-22852,"http://maps.google.com/maps?q=36.111561,+-86.691467+(1417 Murfreesboro Pike)","Metropolitan Government of Nashville and Davidson County, TN",07D4987,"1417 Murfreesboro Pike, Nashville, Tennessee, 37217-3600, USA",Used/See Description,"Nashville, Tennessee, USA",,,Government,"137,006.00 (Accurate?: )",,,,
http://govdeals.com,/asset/123/9192,2025.0,2024-12-18T14:45:00Z,2C3CDXKT7GH293911,2016,Dodge,Charger Pursuit,9192-123,"http://maps.google.com/maps?q=44.0999,+-121.306+(63333 Highway 20)","Deschutes County Sheriff, OR",17-16,"63333 Highway 20, Bend, Oregon, 97703-8587, USA",Used/See Description,"Bend, Oregon, USA",,Clean Title,Government,"83,064.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/246/961,500.0,2024-12-18T14:45:00Z,2C3CDXBG9FH799046,2015,Dodge,Charger,961-246,"http://maps.google.com/maps?q=34.113426208496094,+-82.86316680908203+(105 Gordon St)",,,"105 Gordon St, , Elberton, Georgia, 30635, USA",Used/See Description,"Elberton, Georgia, USA",,Clean Title,Government,"124,617.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/550/3090,411.0,2024-12-18T14:45:00Z,2C3CDXAT9DH701256,2013,Dodge,Charger,3090-550,"http://maps.google.com/maps?q=39.926452,+-75.030777+(820 Mercer St)",,,"820 Mercer St, Cherry Hill, New Jersey, 08002-2638, USA",Used/See Description,"Cherry Hill, New Jersey, USA",,,Government,"104,457.00 (Accurate?: )",,,,
http://govdeals.com,/asset/13901/12157,1550.0,2024-12-18T14:45:00Z,2C3CDXAT0GH219067,2016,Dodge,Charger,12157-13901,"http://maps.google.com/maps?q=40.762851,+-96.701752+(5001 S 14th St)",State of Nebraska,6401240195,"5001 S 14th St, Lincoln, Nebraska, 68512-1248, USA",Used/See Description,"Lincoln, Nebraska, USA",,,Government,"137,951.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/22769/2,925.0,2024-12-18T14:45:00Z,2C3CDXKT5EH351222,2014,Dodge,Charger,2-22769,"http://maps.google.com/maps?q=36.111561,+-86.691467+(1417 Murfreesboro Pike)","Metropolitan Government of Nashville and Davidson County, TN",PSDF-866132,"1417 Murfreesboro Pike, Nashville, Tennessee, 37217-3600, USA",Used/See Description,"Nashville, Tennessee, USA",,Yes: Court Documents Only,Government,"104,991.00 (Accurate?: )",,,,
http://govdeals.com,/asset/31/19798,500.0,2024-12-18T14:45:00Z,2C3CDXAT6EH357869,2014,Dodge,Charger,19798-31,"http://maps.google.com/maps?q=29.935852,+-90.062111+(1350 Port of New Orleans Pl)","Board of Commissioners Port of New Orleans, LA",5301,"1350 Port of New Orleans Pl, New Orleans, Louisiana, 70130-1805, USA",Used/See Description,"New Orleans, Louisiana, USA",,,Government,"38,882.00 (Accurate?: Unknown)",,,,
http://govdeals.com,/asset/219/221,2525.0,2024-12-18T14:45:00Z,2C3CDXAT8GH223383,2016,Dodge,Charger,221-219,"http://maps.google.com/maps?q=35.245571,+-81.033386+(201 Chronicle St)",,,"201 Chronicle St, , Belmont, North Carolina, 28012-3378, USA",Used/See Description,"Belmont, North Carolina, USA",mreid@cityofbelmont.org,Clean Title,Government,"86,882.00 (Accurate?: Yes)",Mark Reid,+17048253792,,
http://govdeals.com,/asset/69/21856,1000.0,2024-12-18T14:45:00Z,2C3CDXAGXCH276826,2012,Dodge,Charger,21856-69,"http://maps.google.com/maps?q=36.47592,+-94.24906+(105 Town Ctr W)","Bella Vista Police Department, AR",Gen fund 1,"105 Town Ctr W, Bella Vista, Arkansas, 72714-2420, USA",Used/See Description,"Bella Vista, Arkansas, USA",,Clean Title,Government,"118,021.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/98/2966,2000.0,2024-12-18T14:45:00Z,2C3CDXAT0JH215897,2018,Dodge,Charger,2966-98,"http://maps.google.com/maps?q=31.8615,+-82.6026+(17 Johnson St)",,,"17 Johnson St, , Hazlehurst, Georgia, 31539-6243, USA",Used/See Description,"Hazlehurst, Georgia, USA",hannah.cauley@hazlehurstga.gov,Clean Title,Government,,Hannah Cauley,+19123756680,,
http://govdeals.com,/asset/182/10124,2000.0,2024-12-18T14:45:00Z,2C3CDXKT6KH577152,2019,Dodge,Charger,10124-182,"http://maps.google.com/maps?q=36.612464,+-88.306409+(701 Olive St)",,7152,"701 Olive St, Murray, Kentucky, 42071-1944, USA",Used/See Description,"Murray, Kentucky, USA",a.doss@callkyso.com,,Government,"108,134.00 (Accurate?: Yes)",Adam Doss,+12707533151,,
http://govdeals.com,/asset/8512/5859,3025.0,2024-12-18T14:45:00Z,2C3CDXKT4KH529763,2019,Dodge,Charger,5859-8512,"http://maps.google.com/maps?q=44.971538,+-123.011183+(1655 Salem Industrial Dr NE)",State of Oregon,273472,"1655 Salem Industrial Dr NE, Salem, Oregon, 97301-0375, USA",Used/See Description,"Salem, Oregon, USA",,Clean Title,Government,"137,930.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/347/276,1875.0,2024-12-18T14:45:00Z,2C3CDXAT7JH195387,2018,Dodge,Charger,276-347,"http://maps.google.com/maps?q=34.6634,+-77.034261+(Storage Area)",,,"Storage Area, , Emerald Isle, North Carolina, 28594, USA",Used/See Description,"Emerald Isle, North Carolina, USA",mvesely@emeraldisle-nc.org,,Government,"104,365.00 (Accurate?: Yes)",Mark Vesely,+12523542021,,
http://govdeals.com,/asset/1495/19493,1225.0,2024-12-18T14:45:00Z,2C3CDXKT8KH647931,2019,Dodge,Charger,19493-1495,"http://maps.google.com/maps?q=39.794485,+-104.858063+(11111 E 53rd Ave)",State of Colorado - Surplus Autos,34196,"11111 E 53rd Ave, Suite B, Denver, Colorado, 80239-2133, USA",Used/See Description,"Denver, Colorado, USA",,Clean Title,Government,"109,810.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/8246/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT3JH295534,2018,DODGE,CHARGER PP 5.7,1428-8246,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28647,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"131,452.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8249/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT7JH295472,2018,DODGE,CHARGER PP 5.7,1428-8249,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28650,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"126,486.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8242/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT3KH733017,2019,DODGE,CHARGER PP 5.7,1428-8242,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28643,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"136,295.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8248/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT5KH647675,2019,DODGE,CHARGER PP 5.7,1428-8248,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28649,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"127,386.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8252/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT6KH736266,2019,DODGE,CHARGER PP 5.7,1428-8252,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28653,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"126,884.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8244/1428,7001.0,2024-12-18T14:45:00Z,2C3CDXKT5JH295454,2018,DODGE,CHARGER PP 5.7,1428-8244,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28645,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"125,040.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/352/167,500.0,2024-12-18T14:45:00Z,2C3CDXAG6DH575702,2013,Dodge,Charger,167-352,"http://maps.google.com/maps?q=33.172202,+-86.25075+(301 North Broadway)","Sylacauga, AL",,"301 North Broadway, Sylacauga, Alabama, 35150-, USA",Used/See Description,"Sylacauga, Alabama, USA",,Clean Title,Government,,,,,
http://govdeals.com,/asset/346/276,525.0,2024-12-18T14:45:00Z,2C3CDXATXKH553017,2019,Dodge,Charger,276-346,"http://maps.google.com/maps?q=34.6634,+-77.034261+(Storage Area)",,,"Storage Area, , Emerald Isle, North Carolina, 28594, USA",Used/See Description,"Emerald Isle, North Carolina, USA",mvesely@emeraldisle-nc.org,Clean Title,Government,"78,544.00 (Accurate?: )",Mark Vesely,+12523542021,,
http://govdeals.com,/asset/8245/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT8JH295478,2018,DODGE,CHARGER PP 5.7,1428-8245,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28646,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"121,783.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8247/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT0KH757548,2019,DODGE,CHARGER PP 5.7,1428-8247,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28648,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"128,896.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8236/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT2JH295511,2018,DODGE,CHARGER PP 5.7,1428-8236,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28636,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"133,011.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8251/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKTXHH585540,2017,DODGE,CHARGER PP 5.7,1428-8251,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28652,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"127,412.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/8241/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT0JH295507,2018,DODGE,CHARGER PP 5.7,1428-8241,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28642,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"128,292.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/351/167,500.0,2024-12-18T14:45:00Z,2C3CDXAG4CH221045,2012,Dodge,Charger,167-351,"http://maps.google.com/maps?q=33.172202,+-86.25075+(301 North Broadway)","Sylacauga, AL",,"301 North Broadway, Sylacauga, Alabama, 35150-, USA",Used/See Description,"Sylacauga, Alabama, USA",,Clean Title,Government,,,,,
http://govdeals.com,/asset/71/21856,1000.0,2024-12-18T14:45:00Z,2C3CDXATXGH197384,2016,Dodge,Charger,21856-71,"http://maps.google.com/maps?q=36.47592,+-94.24906+(105 Town Ctr W)","Bella Vista Police Department, AR",Gen Fund 6,"105 Town Ctr W, Bella Vista, Arkansas, 72714-2420, USA",Used/See Description,"Bella Vista, Arkansas, USA",,Clean Title,Government,"117,460.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/8238/1428,7000.0,2024-12-18T14:45:00Z,2C3CDXKT9JH295439,2018,DODGE,CHARGER PP 5.7,1428-8238,"http://maps.google.com/maps?q=40.509586,+-111.888173+(447 W 13800 S)","State of Utah Surplus Property, UT",28639,"447 W 13800 S, Draper, Utah, 84020-8145, USA",Used/See Description,"Draper, Utah, USA",jnoveson@utah.gov,Clean Title,Government,"120,269.00 (Accurate?: Yes)",Jake Oveson,+18016197213,,
http://govdeals.com,/asset/1494/19493,1075.0,2024-12-18T14:45:00Z,2C3CDXKT5KH682264,2019,Dodge,Charger,19493-1494,"http://maps.google.com/maps?q=39.794485,+-104.858063+(11111 E 53rd Ave)",State of Colorado - Surplus Autos,34296,"11111 E 53rd Ave, Suite B, Denver, Colorado, 80239-2133, USA",Used/See Description,"Denver, Colorado, USA",,Clean Title,Government,"109,810.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/290/1060,3600.0,2024-12-18T14:45:00Z,2C3CDXKT9GH181157,2016,Dodge,Charger,1060-290,"http://maps.google.com/maps?q=34.005081,+-83.741336+(261 Hal Jackson Rd)",,2305,"261 Hal Jackson Rd, Winder, Georgia, 30680-3514, USA",Used/See Description,"Winder, Georgia, USA",,Clean Title,Government,"117,892.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/624/26446,775.0,2024-12-18T14:45:00Z,2C3CDXKTXKH562475,2019,Dodge,Charger,26446-624,"http://maps.google.com/maps?f=q&hl=en&q=1097 State Route 86,+Ray Brook,+NY+12977",,190255,"1097 State Route 86, Ray Brook, New York, 12977, USA",Used/See Description,"Ray Brook, New York, USA",,Clean Title,Government,"183,681.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/1040/2261,300.0,2024-12-18T14:45:00Z,2C3CDXAG5EH348163,2014,Dodge,Charger,2261-1040,"http://maps.google.com/maps?q=33.43284,+-84.161552+(121 Workcamp Rd)",,8236,"121 Workcamp Rd, McDonough, Georgia, 30253-3437, USA",Used/See Description,"McDonough, Georgia, USA",,Yes: Court Documents Only,Government,"119,728.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/15122/7167,500.0,2024-12-18T14:45:00Z,2C3CDXBG1EH353665,2014,Dodge,Charger,7167-15122,"http://maps.google.com/maps?q=25.826218,+-80.340668+(8801 NW 58th St)","Miami-Dade County, FL",3324A,"8801 NW 58th St, Entrance Is on 87th Avenue, Doral, Florida, 33178-1603, USA",Used/See Description,"Doral, Florida, USA",,,Government,"74,752.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/1424/1337,100.0,2024-12-18T14:45:00Z,2C3CDXAT2MH544668,2021,Dodge,Charger,1337-1424,"http://maps.google.com/maps?q=34.840909,+-82.400031+(301 University Rdg)",,FY25-35879-62,"301 University Rdg, Greenville, South Carolina, 29601-3674, USA",Used/See Description,"Greenville, South Carolina, USA",,Clean Title,Government,"33,299.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/2652/12168,1025.0,2024-12-18T14:45:00Z,2C3CDXATXGH169732,2016,Dodge,Charger,12168-2652,"http://maps.google.com/maps?q=39.756097,+-86.169778+(601 W McCarty St)","State of Indiana Fleet Services, IN",2854 ISP,"601 W McCarty St, Suite 125, Indianapolis, Indiana, 46225-1214, USA",Used/See Description,"Indianapolis, Indiana, USA",,Clean Title,Government,"146,373.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/1039/2261,360.0,2024-12-18T14:45:00Z,2C3CDXAG4HH548195,2017,Dodge,Charger,2261-1039,"http://maps.google.com/maps?q=33.43284,+-84.161552+(121 Workcamp Rd)",,8491,"121 Workcamp Rd, McDonough, Georgia, 30253-3437, USA",Used/See Description,"McDonough, Georgia, USA",,Yes: Court Documents Only,Government,"131,024.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/115/10544,500.0,2024-12-18T14:45:00Z,2C3CDXAT5DH720953,2013,DODGE,CHARGER POLICE,10544-115,"http://maps.google.com/maps?q=34.161561,+-83.24564+(PO Box 147)",,,"PO Box 147, 91 Albany Avenue, Danielsville, Georgia, 30633-0147, USA",Used/See Description,"Danielsville, Georgia, USA",,Clean Title,Government,"171,119.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/2651/12168,925.0,2024-12-18T14:45:00Z,2C3CDXKT9KH582152,2019,Dodge,Charger,12168-2651,"http://maps.google.com/maps?q=39.756097,+-86.169778+(601 W McCarty St)","State of Indiana Fleet Services, IN",4625 ISP,"601 W McCarty St, Suite 125, Indianapolis, Indiana, 46225-1214, USA",Used/See Description,"Indianapolis, Indiana, USA",,Clean Title,Government,"107,533.00 (Accurate?: Yes)",,,,
http://govdeals.com,/asset/1098/435,500.0,2024-12-18T14:45:00Z,2C3CDXAT8DH647965,2013,Dodge,Charger,435-1098,"http://maps.google.com/maps?q=35.758434,+-81.679635+(97 Kirk St)",,PUBLIC SAFETY,"97 Kirk St, Morganton, North Carolina, 28655-2746, USA",Used/See Description,"Morganton, North Carolina, USA",enicolas@morgantonnc.gov,,Government,"93,123.00 (Accurate?: Yes)",Erik Clemente-Nicolas,+18284385257,,
http://govdeals.com,/asset/1841/1524,260.0,2024-12-18T14:45:00Z,2C3CDXAG7EH194751,2014,Dodge,Charger,1524-1841,"http://maps.google.com/maps?q=28.105742,+-80.671789+(2901 Harper Rd)",,105249-0904,"2901 Harper Rd, Melbourne, Florida, 32904-1154, USA",Used/See Description,"Melbourne, Florida, USA",james.price@mlbfl.org,Clean Title,Government,"94,965.00 (Accurate?: Yes)",Jim Price,+13216085413,,
